ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
60.0,65,0,64,0,0,0,54,10,0,7.7,7.9,9.3,9.5,1,0,2.0,606.0,503.0
61.0,366,160,27,96,72,0,260,84,11,23.1,23.9,27.9,28.7,1,0,10.0,10205.0,8470.0
62.0,63,18,10,3,28,0,16,43,0,12.3,13.2,14.9,15.9,1,0,3.0,937.0,778.0
63.0,309,126,13,59,153,30,381,0,0,8.4,6.8,8.4,6.8,4,0,7.5,2597.0,2597.0
64.0,610,137,174,117,147,0,575,0,0,1.6,1.7,1.6,1.7,1,0,3.0,950.0,950.0
65.0,562,165,125,93,119,0,502,0,0,10.2,11.4,10.2,11.4,3,0,13.0,5727.0,5727.0
66.0,156,21,38,39,7,41,146,0,0,13.1,14.0,15.8,16.8,1,0,4.0,2458.0,2040.0
67.0,75,30,5,19,21,0,40,35,0,49.0,49.0,59.1,59.1,1,0,8.0,4430.0,3677.0
68.0,136,42,64,0,21,0,0,127,0,4.2,4.5,5.1,5.4,1,0,2.0,687.0,570.0
69.0,96,13,56,0,10,40,119,0,0,12.7,10.3,47.2,38.1,2,0,8.0,4530.0,1223.0
70.0,78,24,24,9,21,0,78,0,0,12.5,12.5,13.9,13.9,1,0,4.0,1084.0,976.0
71.0,51,42,0,14,0,0,20,36,0,7.6,6.9,9.1,8.3,1,0,12.0,466.0,387.0
72.0,1092,356,84,170,669,21,1300,0,0,4.0,3.4,4.9,4.1,1,0,13.0,5320.0,4416.0
73.0,134,42,11,32,35,14,134,0,0,2.1,2.1,2.6,2.6,1,0,8.0,345.0,286.0
74.0,75,24,9,0,36,0,0,69,0,4.1,4.4,4.9,5.3,1,0,5.0,367.0,305.0
75.0,88,18,20,0,43,0,36,45,0,1.5,1.6,1.8,1.9,1,0,7.0,155.0,129.0
76.0,3088,1061,1009,772,241,5,544,2544,0,1.4,1.4,1.4,1.4,1,0,8.0,4266.0,4266.0
77.0,82,25,46,0,14,15,100,0,0,5.4,4.4,5.4,4.4,1,0,3.0,440.0,440.0
78.0,110,30,66,0,7,0,18,85,0,12.4,13.2,12.4,13.2,1,0,2.0,1362.0,1362.0
79.0,308,153,83,0,112,10,236,122,0,8.2,7.1,8.2,7.1,2,0,6.0,2533.0,2533.0
80.0,143,75,32,3,62,0,172,0,0,1.6,1.3,1.6,1.3,1,0,10.0,225.0,225.0
81.0,826,292,326,155,32,0,396,139,270,13.4,13.7,13.4,13.7,1,0,13.0,11045.0,11045.0
82.0,3460,484,1831,318,208,142,2756,227,0,9.5,11.0,9.5,11.0,4,0,24.0,32760.0,32760.0
83.0,73,15,32,0,28,5,80,0,0,28.1,25.7,33.9,30.9,1,0,8.0,2475.0,2054.0
84.0,64,4,56,0,7,0,11,56,0,3.9,3.8,3.9,3.8,1,0,7.0,252.0,252.0
85.0,497,122,28,113,273,10,454,92,0,4.8,4.3,4.8,4.3,2,0,8.0,2362.0,2362.0
86.0,288,201,0,36,76,0,99,214,0,8.5,7.9,10.3,9.5,1,0,5.0,2963.0,2459.0
87.0,494,134,62,140,91,67,494,0,0,17.6,17.6,17.6,17.6,1,0,21.0,8706.0,8706.0
88.0,130,60,65,0,0,0,14,111,0,5.9,6.2,5.9,6.2,1,0,6.0,770.0,770.0
89.0,204,47,43,6,29,104,229,0,0,39.8,35.4,39.8,35.4,1,0,36.0,8111.0,8111.0
90.0,17,12,5,0,0,0,17,0,0,44.8,44.8,44.8,44.8,1,0,11.0,762.0,762.0
91.0,60,10,25,0,31,5,71,0,0,2.3,1.9,2.7,2.3,1,0,1.0,164.0,136.0
92.0,73,0,20,36,10,0,56,10,0,4.9,5.4,5.9,6.5,1,0,1.0,431.0,358.0
93.0,169,32,14,25,28,70,169,0,0,2.8,2.8,3.4,3.4,1,0,6.0,580.0,481.0
94.0,1351,379,449,271,219,20,1173,29,136,2.4,2.4,2.8,2.9,1,0,8.0,3842.0,3189.0
95.0,2087,862,444,303,437,0,2046,0,0,10.8,11.0,10.8,11.0,4,0,9.0,22500.0,22500.0
96.0,253,72,0,107,29,44,252,0,0,46.3,46.3,49.8,49.8,1,0,13.0,12601.0,11719.0
97.0,102,37,26,10,29,0,102,0,0,1.8,1.8,2.4,2.4,1,0,5.0,244.0,183.0
98.0,115,49,39,0,15,0,53,50,0,12.9,14.4,15.5,17.3,1,0,5.0,1786.0,1482.0
99.0,288,18,186,21,15,60,300,0,0,4.3,4.2,4.3,4.2,2,0,11.0,1251.0,1251.0
100.0,199,104,7,77,0,0,0,188,0,4.7,5.0,5.7,6.0,1,0,8.0,1136.0,943.0
101.0,163,49,14,33,49,10,155,0,0,16.5,17.3,19.8,20.9,1,0,11.0,3234.0,2684.0
102.0,97,21,41,0,49,15,16,100,10,7.5,5.8,7.5,5.8,2,0,9.0,729.0,729.0
103.0,439,82,222,19,85,10,105,313,0,8.3,8.7,8.3,8.7,1,0,7.0,3630.0,3630.0
104.0,3113,2019,609,248,157,80,3113,0,0,10.9,10.9,13.5,13.5,1,0,24.0,42080.0,34085.0
105.0,153,35,7,57,24,20,143,0,0,18.7,20.0,21.5,23.0,2,0,3.0,3283.0,2856.0
106.0,670,346,97,122,79,0,146,498,0,8.6,8.9,10.4,10.8,1,0,6.0,6936.0,5757.0
107.0,129,19,93,3,10,30,0,155,0,4.9,4.1,4.9,4.1,2,0,15.0,631.0,631.0
108.0,329,324,68,14,0,0,206,73,127,6.6,5.4,6.6,5.4,2,0,8.0,2184.0,2184.0
109.0,5684,2221,454,820,1137,311,4943,0,0,3.7,4.3,3.7,4.3,1,0,37.0,21014.0,21014.0
110.0,61,27,4,24,17,0,72,0,0,6.8,5.8,8.2,7.0,1,0,4.0,502.0,417.0
111.0,267,27,133,51,34,89,70,178,86,10.0,8.0,10.0,8.0,2,0,9.0,2683.0,2683.0
112.0,218,78,16,56,77,0,227,0,0,25.4,24.4,30.6,29.4,1,0,4.0,6665.0,5532.0
113.0,919,458,236,56,58,76,884,0,0,5.2,5.4,6.3,6.6,1,0,6.0,5801.0,4815.0
114.0,66,27,12,6,14,0,28,31,0,3.7,4.2,4.5,5.0,1,0,2.0,296.0,246.0
115.0,54,36,0,16,0,0,0,52,0,12.7,13.2,15.3,15.9,1,0,1.0,827.0,686.0
116.0,245,88,105,27,79,0,299,0,0,1.9,1.6,3.6,2.9,1,0,13.0,870.0,470.0
117.0,54,24,28,0,0,0,0,52,0,7.3,7.6,8.8,9.2,1,0,2.0,476.0,395.0
118.0,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3.0,1241.0,1080.0
119.0,103,45,4,27,29,0,105,0,0,13.6,13.3,13.6,13.3,2,0,7.0,1396.0,1396.0
120.0,300,95,82,27,76,0,138,142,0,9.8,10.5,9.8,10.5,1,0,10.0,2933.0,2933.0
121.0,249,126,4,98,21,0,58,191,0,18.3,18.3,18.3,18.3,1,0,9.0,4551.0,4551.0
122.0,224,156,21,0,29,10,6,210,0,13.4,13.9,16.1,16.7,1,0,4.0,3613.0,2999.0
123.0,1984,255,1008,192,158,0,1613,0,0,1.3,1.6,1.3,1.6,2,0,11.0,2540.0,2540.0
124.0,58,15,37,0,0,5,0,57,0,0.4,0.5,0.5,0.5,1,0,2.0,31.0,26.0
125.0,56,50,0,3,0,0,0,53,0,8.0,8.5,9.6,10.2,1,0,2.0,540.0,448.0
126.0,244,91,12,44,60,50,257,0,0,3.7,3.5,4.5,4.2,1,0,3.0,1092.0,906.0
127.0,12,0,0,6,7,0,10,3,0,17.6,16.2,17.6,16.2,2,0,13.0,211.0,211.0
128.0,1416,402,432,0,252,65,376,775,0,1.2,1.5,1.2,1.5,2,0,12.0,1724.0,1724.0
129.0,67,3,26,0,7,35,71,0,0,23.6,22.3,27.2,25.6,2,0,5.0,1821.0,1584.0
130.0,95,36,0,32,24,0,0,92,0,1.6,1.6,1.9,1.9,1,0,7.0,178.0,148.0
131.0,2376,638,233,639,580,131,2221,0,0,10.7,11.5,12.9,13.8,1,0,24.0,30701.0,25482.0
132.0,442,225,102,57,91,0,82,393,0,1.5,1.4,1.5,1.4,1,0,5.0,683.0,683.0
133.0,68,21,12,19,15,0,11,56,0,37.1,37.6,44.7,45.3,1,0,4.0,3037.0,2521.0
134.0,268,76,96,45,41,10,248,20,0,10.9,10.9,10.9,10.9,2,0,9.0,2933.0,2933.0
135.0,90,96,0,0,0,0,96,0,0,5.5,5.1,6.6,6.2,1,0,2.0,595.0,494.0
136.0,72,23,25,7,17,0,55,17,0,6.8,6.8,6.8,6.8,1,0,7.0,486.0,486.0
137.0,505,111,127,18,216,0,472,0,0,9.8,10.5,9.8,10.5,1,0,30.0,4955.0,4955.0
138.0,450,112,145,59,105,0,356,58,7,13.6,14.6,13.6,14.6,1,0,7.0,6138.0,6138.0
139.0,230,129,38,46,57,0,230,40,0,6.3,5.4,7.6,6.5,1,0,10.0,1748.0,1451.0
140.0,242,97,78,4,43,0,0,222,0,1.3,1.4,1.5,1.7,1,0,2.0,375.0,311.0
141.0,106,21,76,6,0,0,7,96,0,23.1,23.7,27.8,28.6,1,0,2.0,2946.0,2445.0
142.0,31,10,14,0,7,0,4,27,0,7.6,7.6,7.6,7.6,1,0,6.0,237.0,237.0
143.0,1186,422,306,109,168,230,1235,0,0,3.1,3.0,3.1,3.0,3,0,9.0,3711.0,3711.0
144.0,256,69,198,0,0,5,272,0,0,11.5,10.8,11.5,10.8,2,0,19.0,2941.0,2941.0
145.0,191,44,60,15,49,25,159,34,0,12.7,12.6,12.7,12.6,2,0,11.0,2430.0,2430.0
146.0,213,102,63,6,28,0,186,13,0,11.9,12.7,14.3,15.3,1,0,10.0,3051.0,2532.0
147.0,4562,1098,1278,498,1059,0,3933,0,0,5.8,6.7,5.8,6.7,1,0,15.0,26408.0,26408.0
148.0,141,44,33,44,17,0,5,133,0,8.8,9.0,10.6,10.9,1,0,2.0,1499.0,1244.0
149.0,187,23,65,17,91,5,201,0,0,3.0,2.8,3.6,3.4,1,0,6.0,677.0,562.0
150.0,128,45,0,68,0,15,128,0,0,25.8,25.8,56.1,56.1,1,0,10.0,7180.0,3303.0
151.0,194,70,16,0,45,47,46,132,0,2.6,2.8,3.6,3.9,1,0,12.0,703.0,499.0
152.0,869,288,300,116,230,0,934,0,0,2.4,2.2,2.4,2.2,3,0,6.0,2078.0,2078.0
153.0,125,51,9,33,22,0,20,84,11,18.6,20.2,22.4,24.4,1,0,3.0,2802.0,2326.0
154.0,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6.0,2741.0,2741.0
155.0,717,716,13,10,24,0,51,712,0,4.9,4.6,6.0,5.6,1,0,5.0,4272.0,3546.0
156.0,25,0,28,0,0,0,0,28,0,5.6,5.0,5.6,5.0,1,0,3.0,140.0,140.0
157.0,73,9,61,3,0,0,73,0,0,19.2,19.2,19.2,19.2,1,0,8.0,1404.0,1404.0
158.0,100,61,0,0,0,42,28,75,0,9.3,9.0,11.2,10.9,1,0,12.0,1119.0,929.0
159.0,273,103,183,15,17,0,318,0,0,1.9,1.7,1.9,1.7,3,0,5.0,528.0,528.0
160.0,587,108,119,94,203,0,524,0,0,6.4,7.2,6.4,7.2,3,0,15.0,3748.0,3748.0
161.0,1437,920,154,41,203,0,1318,0,0,3.4,3.7,3.4,3.7,4,0,18.0,4900.0,4900.0
162.0,97,3,101,3,0,7,108,6,0,19.1,16.3,19.1,16.3,2,0,12.0,1853.0,1853.0
163.0,224,110,25,6,49,5,195,0,0,12.9,14.8,14.8,17.0,2,0,13.0,3322.0,2890.0
164.0,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11.0,1076.0,1076.0
165.0,99,6,4,19,59,10,98,0,0,24.1,24.4,29.1,29.3,1,0,4.0,2876.0,2387.0
166.0,416,179,40,54,109,7,318,65,6,3.8,4.1,4.6,4.9,1,0,6.0,1911.0,1586.0
167.0,71,21,21,4,14,5,25,40,0,14.0,15.3,16.9,18.5,1,0,4.0,1201.0,997.0
168.0,120,60,48,12,0,0,12,108,0,1.8,1.8,1.8,1.8,1,0,5.0,212.0,212.0
169.0,213,72,43,3,84,30,132,97,3,6.0,5.5,6.0,5.5,2,0,12.0,1278.0,1278.0
170.0,1634,625,387,223,399,0,1634,0,0,4.3,4.3,4.3,4.3,2,0,12.0,7060.0,7060.0
171.0,275,184,11,48,7,0,7,243,0,2.6,2.8,2.6,2.8,1,0,9.0,702.0,702.0
172.0,458,202,66,75,115,0,458,0,0,2.0,2.0,2.0,2.0,1,0,16.0,903.0,903.0
173.0,218,28,118,44,0,10,91,109,0,31.0,33.8,37.4,40.8,1,0,8.0,8151.0,6765.0
174.0,498,107,132,7,77,122,445,0,0,16.5,18.5,16.5,18.5,3,0,19.0,8227.0,8227.0
175.0,143,54,65,0,14,0,11,122,0,2.3,2.5,2.8,3.0,1,0,4.0,402.0,334.0
176.0,722,163,0,202,237,20,622,0,0,5.8,6.7,5.8,6.7,1,0,9.0,4164.0,4164.0
177.0,236,27,192,12,37,0,268,0,0,29.0,25.5,29.0,25.5,2,0,15.0,6844.0,6844.0
178.0,239,39,70,18,62,55,244,0,0,6.9,6.8,6.9,6.8,2,0,10.0,1661.0,1661.0
179.0,1882,711,589,218,442,0,1960,0,0,3.2,3.1,3.2,3.1,2,0,10.0,6068.0,6068.0
180.0,291,188,29,0,69,37,323,0,0,20.8,18.8,22.4,20.2,2,0,14.0,6519.0,6063.0
181.0,328,124,71,61,66,0,322,0,0,2.0,2.1,2.0,2.1,1,0,13.0,665.0,665.0
182.0,264,126,7,50,84,0,267,0,0,2.1,2.0,2.1,2.0,1,0,6.0,544.0,544.0
183.0,270,54,42,53,91,30,270,0,0,3.3,3.3,3.3,3.3,1,0,6.0,893.0,893.0
184.0,32,0,7,12,0,10,29,0,0,11.0,12.1,11.0,12.1,1,0,2.5,352.0,352.0
185.0,1382,353,245,7,581,253,1439,0,0,2.4,2.3,2.4,2.3,4,0,8.0,3344.0,3344.0
186.0,98,45,5,19,28,0,94,3,0,4.1,4.2,5.0,5.0,1,0,1.0,487.0,404.0
187.0,289,3,100,0,66,145,314,0,0,19.8,18.3,19.8,18.3,2,0,8.0,5732.0,5732.0
188.0,1059,299,234,144,217,60,954,0,0,21.6,24.0,24.9,27.6,2,0,17.0,26345.0,22920.0
189.0,724,331,12,189,164,0,530,142,24,13.0,13.5,15.7,16.3,1,0,9.0,11336.0,9409.0
190.0,40,10,22,0,17,0,49,0,0,7.1,5.8,7.1,5.8,4,0,4.0,285.0,285.0
191.0,128,72,18,24,7,0,4,117,0,10.1,10.7,12.2,12.9,1,0,3.0,1558.0,1293.0
192.0,1248,249,262,146,423,15,1095,0,0,12.2,13.8,12.2,13.8,4,0,12.0,15165.0,15165.0
193.0,387,109,118,67,90,7,391,0,0,8.5,8.4,10.2,10.1,1,0,17.0,3960.0,3287.0
194.0,73,0,65,0,0,5,19,44,7,10.5,10.9,12.6,13.1,1,0,3.0,920.0,764.0
195.0,151,22,0,68,47,0,32,105,0,14.5,16.0,17.5,19.3,1,0,3.0,2643.0,2194.0
196.0,465,48,162,0,196,37,443,0,0,4.3,4.5,5.2,5.5,1,0,4.0,2427.0,2014.0
197.0,63,29,0,9,24,0,62,0,0,13.1,13.3,15.8,16.1,1,0,4.0,996.0,827.0
198.0,226,88,70,19,28,0,92,106,7,11.1,12.2,11.1,12.2,1,0,10.0,2508.0,2508.0
199.0,115,76,11,28,0,0,10,105,0,1.7,1.7,1.7,1.7,1,0,1.5,201.0,201.0
200.0,189,39,112,3,28,0,0,182,0,3.0,3.1,3.0,3.1,2,0,15.0,563.0,563.0
201.0,55,52,0,6,0,0,58,0,0,9.7,9.2,11.7,11.1,1,0,11.0,643.0,534.0
202.0,85,12,44,0,24,0,12,68,0,12.2,13.0,14.7,15.7,1,0,4.0,1252.0,1039.0
203.0,2143,219,657,3,485,437,1801,0,0,20.2,24.0,24.3,29.0,1,0,7.0,52172.0,43303.0
204.0,520,181,160,9,55,25,430,0,0,6.0,7.3,6.0,7.3,2,0,8.0,3133.0,3133.0
205.0,113,25,34,16,27,0,38,64,0,15.9,17.7,18.3,20.3,2,0,3.0,2070.0,1801.0
206.0,264,85,17,26,133,0,157,98,6,10.0,10.1,12.0,12.2,1,0,6.0,3180.0,2639.0
207.0,349,162,24,18,112,30,342,4,0,6.8,6.8,6.8,6.8,2,0,4.0,2360.0,2360.0
208.0,229,88,5,0,17,131,241,0,0,11.0,10.5,12.7,12.0,2,0,5.0,2897.0,2520.0
209.0,172,88,40,4,30,7,169,0,0,10.4,10.6,10.4,10.6,4,0,5.0,1788.0,1788.0
210.0,323,108,57,53,74,31,323,0,0,3.8,3.8,3.8,3.8,1,0,13.0,1238.0,1238.0
211.0,89,15,28,17,7,30,24,73,0,5.0,4.6,5.0,4.6,2,0,4.0,442.0,442.0
212.0,878,113,404,161,133,17,828,0,0,3.8,4.1,4.3,4.5,1,0,5.0,3742.0,3368.0
213.0,220,81,50,51,42,0,224,0,0,1.3,1.3,1.3,1.3,3,0,3.0,281.0,281.0
214.0,150,125,4,20,0,0,6,143,0,4.6,4.6,5.5,5.6,1,0,3.0,828.0,687.0
215.0,161,60,38,30,41,0,169,0,0,1.4,1.3,1.4,1.3,1,0,2.0,220.0,220.0
216.0,804,345,334,0,236,42,957,0,0,14.2,11.9,17.1,14.3,1,0,12.0,13720.0,11388.0
217.0,272,63,20,61,71,30,245,0,0,35.7,39.7,41.1,45.6,2,0,14.0,11172.0,9720.0
218.0,33,8,7,0,10,15,32,8,0,4.4,3.6,4.4,3.6,2,0,2.0,145.0,145.0
219.0,64,20,28,10,7,0,65,0,0,2.2,2.2,2.2,2.2,2,0,3.0,140.0,140.0
220.0,277,48,110,47,49,0,84,170,0,4.6,5.0,4.6,5.0,2,0,19.0,1265.0,1265.0
221.0,322,78,100,67,54,0,179,106,14,16.3,17.5,19.6,21.1,1,0,13.0,6316.0,5242.0
222.0,164,52,56,18,7,20,110,43,0,17.0,18.2,17.0,18.2,2,0,11.0,2791.0,2791.0
223.0,145,48,10,72,14,0,144,0,0,5.1,5.2,6.2,6.2,1,0,3.0,894.0,742.0
224.0,73,36,24,12,0,0,0,72,0,8.0,8.1,9.6,9.8,1,0,5.0,704.0,584.0
225.0,245,42,179,24,42,15,302,0,0,3.6,3.0,3.6,3.0,2,0,7.0,893.0,893.0
226.0,406,209,36,125,20,0,102,288,0,13.9,14.5,16.7,17.4,1,0,7.0,6794.0,5639.0
227.0,98,35,0,41,20,0,28,68,0,56.5,57.6,68.0,69.4,1,0,5.0,6666.0,5533.0
228.0,83,44,10,3,25,0,15,63,4,4.9,5.0,6.0,6.0,1,0,3.0,494.0,410.0
229.0,182,30,59,39,29,0,0,157,0,5.5,6.4,6.6,7.7,1,0,5.0,1206.0,1001.0
230.0,820,460,98,199,175,0,685,212,35,3.1,2.7,3.1,2.7,4,0,11.0,2552.0,2552.0
231.0,545,116,226,131,72,0,79,466,0,16.0,16.0,16.0,16.0,1,0,11.0,8740.0,8740.0
232.0,105,96,9,0,0,0,21,84,0,1.9,1.9,1.9,1.9,1,0,8.0,198.0,198.0
233.0,55,12,10,14,15,0,9,42,0,42.7,46.0,51.4,55.5,1,0,1.0,2828.0,2347.0
234.0,62,27,4,0,31,7,69,0,0,13.2,11.8,15.9,14.3,1,0,8.0,984.0,817.0
235.0,109,0,105,0,0,0,0,105,0,2.3,2.4,2.8,2.9,1,0,1.0,300.0,249.0
236.0,436,27,334,15,0,60,436,0,0,17.8,17.8,17.8,17.8,2,0,15.0,7762.0,7762.0
237.0,179,60,44,6,38,40,188,0,0,4.3,4.1,5.2,5.0,1,0,4.0,935.0,776.0
238.0,1710,932,521,233,214,0,1900,0,0,7.7,6.9,7.7,6.9,2,0,21.0,13130.0,13130.0
239.0,128,49,15,25,31,0,120,0,0,12.8,13.7,14.8,15.8,2,0,2.0,1890.0,1644.0
240.0,174,21,7,30,50,32,140,0,0,77.7,96.6,77.7,96.6,4,0,8.0,13528.0,13528.0
241.0,70,28,4,15,21,0,39,29,0,8.8,9.1,10.6,10.9,1,0,5.0,743.0,617.0
242.0,379,159,29,57,119,15,379,0,0,6.3,6.3,6.3,6.3,1,0,7.0,2391.0,2391.0
243.0,258,12,16,230,0,0,26,232,0,2.3,2.3,2.3,2.3,2,0,5.0,605.0,605.0
244.0,129,33,0,39,24,25,121,0,0,16.0,17.1,18.4,19.6,2,0,4.0,2372.0,2064.0
245.0,856,349,194,74,84,155,856,0,0,3.0,3.0,3.0,3.0,2,0,12.0,2551.0,2551.0
246.0,127,56,14,10,39,0,25,94,0,13.1,14.0,15.8,16.9,1,0,7.0,2010.0,1668.0
247.0,381,119,107,9,28,65,137,191,0,4.8,5.5,4.8,5.5,2,0,19.0,1817.0,1817.0
248.0,234,117,19,93,0,5,231,3,0,21.8,21.8,21.8,21.8,1,0,10.0,5103.0,5103.0
